raw_source_row_number,raw_source_sheet_name,parsed_school,parsed_level,parsed_nationality,parsed_applicant_citizenship,actual_target,predicted_probability_awarded,confidence_score,selected_threshold,approve_threshold,reject_threshold,fairness_risk_flag,fairness_risk_reason,recommended_action,action_reason,case_explanation
1019,Export,"College Louise Wegmann, Beruit",Undergraduate,Lebanon,Lebanon,0,0.8649603128433228,0.8649603128433228,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1688,Export,,Undergraduate,Lebanon,Lebanon Armenia,0,0.4400146007537842,0.5599853992462158,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1954,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,1,0.9229143261909485,0.9229143261909485,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
370,Export,"College du Carmel Saint Joseph Mechref (CCSJ), Mechref",Undergraduate,Lebanon,Lebanon,1,0.9023091793060303,0.9023091793060303,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
285,Export,"Antonine International School (AIS), Ajaltoun",Undergraduate,Lebanon,Lebanon,0,0.0125475088134408,0.9874524911865592,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2771,Export,"College Notre Dame de Nazareth (NDN), Achrafieh",Undergraduate,Lebanon,Lebanon,1,0.8550776839256287,0.8550776839256287,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2305,Export,"Amjad School, Choueifat",Undergraduate,Lebanon,Lebanon France,1,0.8665544986724854,0.8665544986724854,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2985,Export,,Graduate,Lebanon,Lebanon,1,0.7767667174339294,0.7767667174339294,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
3047,Export,Lycée Français International Elite Beyrou,Undergraduate,Lebanon,Lebanon,0,0.4187871515750885,0.5812128484249115,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2842,Export,,Graduate,Lebanon,Lebanon,1,0.9643235206604004,0.9643235206604004,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2542,Export,,Undergraduate,Lebanon,Lebanon,0,0.5662394762039185,0.5662394762039185,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2504,Export,"Patriarcal College, Beirut",Undergraduate,Jordan,Jordan,1,0.8982096314430237,0.8982096314430237,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
828,Export,,Graduate,Lebanon,Lebanon,1,0.855856716632843,0.855856716632843,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2226,Export,"Official Secondary School Dhour Al Shweir, Dhour El Choueir",Undergraduate,Lebanon,Lebanon,1,0.8206804394721985,0.8206804394721985,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
679,Export,"College des Soeurs des Saints Coeurs Zahle Rassieh, Zahle",Undergraduate,Lebanon,Lebanon,0,0.376228392124176,0.623771607875824,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
707,Export,"Hariri High School II, Beirut",Undergraduate,Lebanon,Lebanon,0,0.9182485342025757,0.9182485342025757,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
317,Export,"Al Makassed Omar Bin Al Khattab College, Beirut",Undergraduate,Lebanon,Lebanon,1,0.7311462163925171,0.7311462163925171,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1396,Export,,Graduate,Lebanon,Lebanon,0,0.46630844473838806,0.5336915552616119,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2340,Export,"Hariri High School II, Beirut",Undergraduate,Lebanon,Lebanon,0,0.546100914478302,0.546100914478302,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2401,Export,"College Saint Charbel Jieh, Jiyeh",Undergraduate,Lebanon,Lebanon,0,0.6041971445083618,0.6041971445083618,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2369,Export,"Irfan Secondary School, Chouf",Undergraduate,Lebanon,Lebanon,1,0.9527304768562317,0.9527304768562317,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1977,Export,,Professional,Lebanon,Lebanon,1,0.845774233341217,0.845774233341217,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2739,Export,"College des Saints Coeurs Sioufi, Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.4418574869632721,0.5581425130367279,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2152,Export,"Stars College, Zebdine",Undergraduate,Lebanon,Lebanon,0,0.31051644682884216,0.6894835531711578,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
554,Export,"West Hill College, Kabershmoun",Undergraduate,Lebanon,Lebanon,1,0.4120398163795471,0.5879601836204529,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
681,Export,,Professional,Lebanon,Lebanon,1,0.9537375569343567,0.9537375569343567,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
70,Export,"Official Secondary School, Ras Baalbek",Undergraduate,Lebanon,Lebanon Australia,0,0.6784644722938538,0.6784644722938538,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2803,Export,"International College (IC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.8558492064476013,0.8558492064476013,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2452,Export,"Lycee Abdel Kader, Beirut",Undergraduate,Lebanon,Lebanon,1,0.9325534105300903,0.9325534105300903,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2210,Export,"Rawdat Al Fayhaa Secondary School, Tripoli",Undergraduate,Lebanon,Lebanon,1,0.925216019153595,0.925216019153595,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1597,Export,"Saint Mary's Orthodox College (SMOC), Beirut",Undergraduate,Lebanon,Lebanon Turkey,1,0.7400915026664734,0.7400915026664734,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
229,Export,,Graduate,Lebanon,Lebanon,1,0.7485320568084717,0.7485320568084717,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
38,Export,Saint Georges Bsalim School,Undergraduate,Lebanon,Lebanon,1,0.9138640761375427,0.9138640761375427,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2489,Export,,Undergraduate,Lebanon,Lebanon Canada,1,0.8984079957008362,0.8984079957008362,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2260,Export,"College Notre Dame de Jamhour, Baabda",Undergraduate,Lebanon,Lebanon,1,0.831439197063446,0.831439197063446,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2441,Export,"Beirut International School, Bchamoun",Undergraduate,Lebanon,Lebanon,1,0.7858160734176636,0.7858160734176636,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
770,Export,"Lebanese International School, Haret Hreik",Undergraduate,Lebanon,Lebanon,0,0.868291974067688,0.868291974067688,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2743,Export,Universal College - Aley,Undergraduate,Lebanon,Lebanon Canada,1,0.7630525231361389,0.7630525231361389,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1187,Export,,Graduate,Lebanon,Lebanon Armenia,1,0.9101125001907349,0.9101125001907349,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1006,Export,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",Undergraduate,Lebanon,Lebanon,1,0.32406583428382874,0.6759341657161713,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
95,Export,Lebanese Evangelical School for Boys and Girls,Undergraduate,Lebanon,Lebanon,1,0.6334555745124817,0.6334555745124817,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1354,Export,Rawdah High School,Undergraduate,Lebanon,Lebanon,1,0.6129757165908813,0.6129757165908813,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1225,Export,"College Saint Sauveur (CSS), Badaro",Undergraduate,Egypt,Egypt,1,0.97188401222229,0.97188401222229,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2242,Export,Education and Teaching Secondary School (ETSS),Undergraduate,Lebanon,Lebanon,1,0.9350481629371643,0.9350481629371643,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
183,Export,"Patriarcal College, Beirut",Undergraduate,Lebanon,Lebanon Turkey,0,0.44486209750175476,0.5551379024982452,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
459,Export,"Ecole Saint Maroun Soeurs Maronites de La Sainte Famille, Tripoli",Undergraduate,Lebanon,Lebanon,1,0.9346244931221008,0.9346244931221008,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1677,Export,"College du Sacre Coeur, Gemmayze",Undergraduate,Lebanon,Lebanon,0,0.9340837001800537,0.9340837001800537,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1624,Export,,Graduate,Lebanon,Lebanon,1,0.852490246295929,0.852490246295929,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
996,Export,"Lycee de la Finesse, Haret Hreik",Undergraduate,Lebanon,Lebanon,1,0.7121145129203796,0.7121145129203796,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
55,Export,,Undergraduate,Lebanon,Lebanon France,0,0.24840952455997467,0.7515904754400253,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
486,Export,"International College (IC), Beirut",Undergraduate,Lebanon,Lebanon,1,0.5086320042610168,0.5086320042610168,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1930,Export,"Houssameddine Hariri High School, Saida",Undergraduate,Lebanon,Lebanon,1,0.5182814598083496,0.5182814598083496,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
425,Export,,Graduate,Lebanon,,1,0.8080759644508362,0.8080759644508362,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2217,Export,"Saint Joseph School Cornet Shehwan, Cornet Chahwan",Undergraduate,Lebanon,Lebanon,1,0.8862926959991455,0.8862926959991455,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1338,Export,"Sagesse High School, Ain Saade",Undergraduate,Lebanon,Lebanon,0,0.7412976026535034,0.7412976026535034,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1154,Export,"Wellspring Learning Community School, Ain El Remmaneh",Undergraduate,Lebanon,Lebanon,0,0.508226752281189,0.508226752281189,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2283,Export,Sven Eriksonsgymnasiet,Undergraduate,Lebanon,Lebanon Sweden,0,0.09234540909528732,0.9076545909047127,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
702,Export,"Rafic Hariri High School (RHHS), Saida",Undergraduate,Lebanon,Lebanon,1,0.9463556408882141,0.9463556408882141,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
735,Export,Rawdah High School,Undergraduate,Lebanon,Lebanon,1,0.7599113583564758,0.7599113583564758,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1231,Export,"Beirut Annuciation Orthodox College (BAC), Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.3004909157752991,0.6995090842247009,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
3080,Export,"Jesus & Mary School, Rabweh",Undergraduate,Lebanon,Lebanon,0,0.5152377486228943,0.5152377486228943,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
83,Export,"Ecole des Filles de la Charite, Clemeceau",Undergraduate,Lebanon,Lebanon,1,0.6616569757461548,0.6616569757461548,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1115,Export,The Lebanese School,Undergraduate,Lebanon,Lebanon,1,0.764035701751709,0.764035701751709,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1429,Export,"Rafic Hariri High School (RHHS), Saida",Undergraduate,Lebanon,Lebanon,1,0.6234126091003418,0.6234126091003418,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1143,Export,"Al Mustafa High Schools, Nabatieh",Undergraduate,Lebanon,Lebanon,0,0.16007156670093536,0.8399284332990646,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2087,Export,"Antonine International School (AIS), Ajaltoun",Graduate,Lebanon,Lebanon,1,0.5620719790458679,0.5620719790458679,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2171,Export,"Hariri High School II, Beirut",Undergraduate,Lebanon,Brazil Lebanon,0,0.23738592863082886,0.7626140713691711,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
564,Export,"College Notre Dame des Soeurs Antonines, Hazmieh",Undergraduate,Lebanon,Lebanon,1,0.5704867243766785,0.5704867243766785,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
749,Export,The International School of Choueifat - Choueifat,Undergraduate,Lebanon,Lebanon,1,0.11208218336105347,0.8879178166389465,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
165,Export,"Lycee National Schools Bekaata, Bakaata",Undergraduate,Lebanon,Lebanon,0,0.6743663549423218,0.6743663549423218,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2153,Export,"Beirut Annuciation Orthodox College (BAC), Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.03151175379753113,0.9684882462024689,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
249,Export,"Islamic Culture School, Tarik El Jadidah",Undergraduate,Lebanon,Lebanon,1,0.7463652491569519,0.7463652491569519,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1589,Export,,Graduate,Lebanon,Lebanon,1,0.9118022322654724,0.9118022322654724,0.105,0.8,0.05,True,parsed_level=Graduate,review,Manual review required because subgroup fairness safeguards were triggered.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2368,Export,"The National Evangelical School in Nabatieh, Nabatieh",Undergraduate,Lebanon,Lebanon,1,0.8988361954689026,0.8988361954689026,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
1829,Export,"Phoenix International School, Haret Hreik",Undergraduate,Lebanon,Lebanon,1,0.8977134823799133,0.8977134823799133,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2161,Export,,Undergraduate,Lebanon,Lebanon,0,0.03155149891972542,0.9684485010802746,0.105,0.8,0.05,False,,review,Manual review required because the case is too close to the policy threshold.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
3084,Export,"College Notre Dame de Louaize (NDL), Zouk Mosbeh",Undergraduate,Lebanon,Lebanon,1,0.8972581028938293,0.8972581028938293,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2031,Export,"Antonine International School (AIS), Ajaltoun",Undergraduate,Lebanon,Lebanon,1,0.7279471158981323,0.7279471158981323,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
2759,Export,"College Mariste Champville, Antelias",Undergraduate,Lebanon,Lebanon,1,0.8639448285102844,0.8639448285102844,0.105,0.8,0.05,False,,approve,High-confidence approve recommendation under the calibrated probability policy.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
872,Export,"Beirut Annuciation Orthodox College (BAC), Achrafieh",Undergraduate,Lebanon,Lebanon,0,0.23699712753295898,0.763002872467041,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
583,Export,Thamer International School,Undergraduate,Lebanon,Lebanon,0,0.7797732353210449,0.7797732353210449,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
3036,Export,"The Martyr Hasan Kassir Secondary School, Bir Hassan",Undergraduate,Lebanon,Lebanon,1,0.795094907283783,0.795094907283783,0.105,0.8,0.05,False,,review,Manual review required because model confidence is not high enough for auto-routing.,Model-native approximation using global importance fallback: parsed_father_gross_income (0.042); parsed_father_income_document (0.039); parsed_father_annual_income_from_work_status (0.030)
